20350.5182868,5.96272802353
23018.313462,2.43458795547
12703.3752918,4.32761597633
23175.8077611,2.07089591026
23018.313462,1.9449429512
21369.7560672,3.1262819767
23018.313462,2.19118595123
23018.313462,2.01183414459
23018.313462,1.85499286652
23018.313462,1.86788797379
23063.123038,1.91240715981
23018.313462,2.97873592377
23018.313462,2.07180690765
22788.4398888,1.7891561985
22746.9544439,6.76631093025
17916.2061823,2.1062309742
22746.9544439,2.18415188789
17524.5805472,2.305341959
22733.9793126,3.76994800568
22746.9544439,1.83917498589
22849.3346318,1.81063103676
22746.9544439,1.93038415909
22746.9544439,1.94982600212
22746.9544439,1.98440980911
14570.9884611,3.80820322037
22116.2592698,2.1667869091
26354.3049563,5.75158190727
22160.5766652,4.75444102287
22331.3643366,3.5665371418
22159.438152,12.9669718742
15049.5224344,5.1645450592
22353.1263955,3.67884397507
19594.0190157,8.12454891205
22167.8145637,2.45784711838
