000149E6EF7102AACA9690D6E8DD2932124B94AB,000A10D43011EA4928A35F610405F92B4433B4DC,379FB450010D17078B3766C2273303C358C3A442000A10D43011EA4928A35F610405F92B4433B4DC,000F18AC2CDAE4C710BA0898DC9E21E72E0117D8,379FB450010D17078B3766C2273303C358C3A442000F18AC2CDAE4C710BA0898DC9E21E72E0117D8,0011BD2485AD45D984EC4159C88FC066E5E3300E,379FB450010D17078B3766C2273303C358C3A442000149E6EF7102AACA9690D6E8DD2932124B94AB,000A10D43011EA4928A35F610405F92B4433B4DC,379FB450010D17078B3766C2273303C358C3A442,3.71867609024,1
000A10D43011EA4928A35F610405F92B4433B4DC,000F18AC2CDAE4C710BA0898DC9E21E72E0117D8,379FB450010D17078B3766C2273303C358C3A4420011BD2485AD45D984EC4159C88FC066E5E3300E,001524DD403D729F08F7E5D77813EF12756CFA8D,379FB450010D17078B3766C2273303C358C3A442,3.67894887924,4
001524DD403D729F08F7E5D77813EF12756CFA8D,00161E152FCF43380176F13B964656BD243D6F33,379FB450010D17078B3766C2273303C358C3A442,10.0833799839,5
00161E152FCF43380176F13B964656BD243D6F33,002121252467538C9DA1BC2378997E64629814F6,379FB450010D17078B3766C2273303C358C3A442002121252467538C9DA1BC2378997E64629814F6,0022E5380569DDF5729C283B7E92B4A827725B1C,379FB450010D17078B3766C2273303C358C3A442,6.67107701302,7
0022E5380569DDF5729C283B7E92B4A827725B1C,002692BFEBEA999C3107B59F720D7F9A4C29819F,379FB450010D17078B3766C2273303C358C3A442,6.32961010933,8
002692BFEBEA999C3107B59F720D7F9A4C29819F,002A7562C1144E62DBB6CB94EF98926C9681A829,379FB450010D17078B3766C2273303C358C3A442,6.13156700134,9
002A7562C1144E62DBB6CB94EF98926C9681A829,0041E0150B0A307506C2863EFC9F2B7E3A523B36,379FB450010D17078B3766C2273303C358C3A442,9.33380913734,10
0041E0150B0A307506C2863EFC9F2B7E3A523B36,00459AF0E9DED00E54A48B268126679F578F695A,379FB450010D17078B3766C2273303C358C3A442,8.35841298103,11
00459AF0E9DED00E54A48B268126679F578F695A,0063D0DE32C80691A0AC1A968A8CCF5ABA420E29,379FB450010D17078B3766C2273303C358C3A442,4.71992301941,12
0063D0DE32C80691A0AC1A968A8CCF5ABA420E29,007900928C7D38CFDCB3BC8407CAD6EE57A24FE2,379FB450010D17078B3766C2273303C358C3A442,8.037140131,13
007900928C7D38CFDCB3BC8407CAD6EE57A24FE2,007DEFDD3F062BD8816FF0CFFABC97C33FB3306E,379FB450010D17078B3766C2273303C358C3A442,2.10626101494,14
007DEFDD3F062BD8816FF0CFFABC97C33FB3306E,009851DF933754B00DDE876FCE4088CE1B4940C1,379FB450010D17078B3766C2273303C358C3A442,7.71745204926,15
009851DF933754B00DDE876FCE4088CE1B4940C1,00B22A39464D8A0F6879B83F8E5AA8E2830F740C,379FB450010D17078B3766C2273303C358C3A442,6.16365003586,16
00B22A39464D8A0F6879B83F8E5AA8E2830F740C,00B311695DA03A523CBA9F0F6C89ACCA194AB59C,379FB450010D17078B3766C2273303C358C3A442,3.00494289398,17
00B311695DA03A523CBA9F0F6C89ACCA194AB59C,00B70D1F261EBF4576D06CE0DA69E1F700598239,379FB450010D17078B3766C2273303C358C3A442,6.12246394157,18
00B70D1F261EBF4576D06CE0DA69E1F700598239,00BB54716D4D4C394B3E4D1284C47CFF88F1250D,379FB450010D17078B3766C2273303C358C3A442,9.59594392776,19
00BB54716D4D4C394B3E4D1284C47CFF88F1250D,00C4B4731658D3B4987132A3F77100CFCB190D97,379FB450010D17078B3766C2273303C358C3A442,5.42057299614,20
00C4B4731658D3B4987132A3F77100CFCB190D97,00D09AEFA53DCC776BFE0AB808666D6784729C5E,379FB450010D17078B3766C2273303C358C3A442,13.6154060364,21
00D09AEFA53DCC776BFE0AB808666D6784729C5E,00E64ADF25DCB86A98C77994E3D281583BE21E32,379FB450010D17078B3766C2273303C358C3A442,5.77643609047,22
00E64ADF25DCB86A98C77994E3D281583BE21E32,00FCEB236DE8795F951653918B1E36303FF34FE6,379FB450010D17078B3766C2273303C358C3A442,8.04019784927,23
00FCEB236DE8795F951653918B1E36303FF34FE6,00FCFBC5770DC6B716D917C73A0DE722CCF2DFE5,379FB450010D17078B3766C2273303C358C3A44200FCFBC5770DC6B716D917C73A0DE722CCF2DFE5,0102904174C0183003BA06D901154ACC98DB993E,379FB450010D17078B3766C2273303C358C3A4420102904174C0183003BA06D901154ACC98DB993E,0107FADFA72A81534FA8A590F1378207EDCCC8F3,379FB450010D17078B3766C2273303C358C3A4420107FADFA72A81534FA8A590F1378207EDCCC8F3,010C3906A032599F501DDF70E28C356E9094E965,379FB450010D17078B3766C2273303C358C3A442,8.62246990204,27
010C3906A032599F501DDF70E28C356E9094E965,0111BA9B604669E636FFD5B503F382A4B7AD6E80,379FB450010D17078B3766C2273303C358C3A442,4.14908909798,28
0111BA9B604669E636FFD5B503F382A4B7AD6E80,011E47E55BE7FDE2DE91A907D99A5C0528703ECA,379FB450010D17078B3766C2273303C358C3A442,37.3082931042,29
011E47E55BE7FDE2DE91A907D99A5C0528703ECA,0124398EE6783F402A6FC430D0AD110982E503AC,379FB450010D17078B3766C2273303C358C3A442,6.96236419678,30
0124398EE6783F402A6FC430D0AD110982E503AC,0128115EC4CC35785E005F0BF2FEDF7ECDC4F03B,379FB450010D17078B3766C2273303C358C3A442,4.43079304695,31
0128115EC4CC35785E005F0BF2FEDF7ECDC4F03B,012FB4A546EF70555531D716D973B17F52A0CB4C,379FB450010D17078B3766C2273303C358C3A442,6.24075078964,32
012FB4A546EF70555531D716D973B17F52A0CB4C,013C186D50C6734C3D0346CFF652A96DE3166666,379FB450010D17078B3766C2273303C358C3A442,13.8838858604,33
013C186D50C6734C3D0346CFF652A96DE3166666,014DF356C979C086F36C71D38412E8C504D9FDDA,379FB450010D17078B3766C2273303C358C3A442,7.72962403297,34
014DF356C979C086F36C71D38412E8C504D9FDDA,014EE24BCBDA160F236B2547A4639B27E303A1E7,379FB450010D17078B3766C2273303C358C3A442,2.4755589962,35
014EE24BCBDA160F236B2547A4639B27E303A1E7,014F607AC897F54ACC44048778E364AEF21C2F3B,379FB450010D17078B3766C2273303C358C3A442,6.22960305214,36
014F607AC897F54ACC44048778E364AEF21C2F3B,0158C3E7441C85E7F531F30EE55D65F3E4701FAF,379FB450010D17078B3766C2273303C358C3A4420158C3E7441C85E7F531F30EE55D65F3E4701FAF,0158DFE5682F2050CF031B373CBA62F167B1B456,379FB450010D17078B3766C2273303C358C3A4420158DFE5682F2050CF031B373CBA62F167B1B456,015CD3F2D07C4B66419858A1912B9F1C82EEB1BF,379FB450010D17078B3766C2273303C358C3A442,10.0469038486,39
015CD3F2D07C4B66419858A1912B9F1C82EEB1BF,01679034455DACD15FD7778F545E5031F19A9B74,379FB450010D17078B3766C2273303C358C3A442,9.30983400345,40
01679034455DACD15FD7778F545E5031F19A9B74,016DD78B2C3A468DDD48AF63F48D25660F93DAAC,379FB450010D17078B3766C2273303C358C3A442,5.5907599926,41
