000149E6EF7102AACA9690D6E8DD2932124B94AB,000A10D43011EA4928A35F610405F92B4433B4DC,0011BD2485AD45D984EC4159C88FC066E5E3300E,95.215.44.189,73.202.60.9,162.247.72.201,5.903321028,0
001524DD403D729F08F7E5D77813EF12756CFA8D,002121252467538C9DA1BC2378997E64629814F6,002A7562C1144E62DBB6CB94EF98926C9681A829,185.13.39.197,46.4.253.194,78.47.148.174,4.625709057,1
0041E0150B0A307506C2863EFC9F2B7E3A523B36,0063D0DE32C80691A0AC1A968A8CCF5ABA420E29,009851DF933754B00DDE876FCE4088CE1B4940C1,91.248.85.151,208.36.2.3,84.40.112.70,5.011871099,2
00B22A39464D8A0F6879B83F8E5AA8E2830F740C,00C4B4731658D3B4987132A3F77100CFCB190D97,0102904174C0183003BA06D901154ACC98DB993E,92.211.32.51,81.7.17.171,91.97.86.171,6.490638018,3
01CD89CDAC9FF3266D5CB4A5EF1999641FEE9BBE,01EFDB545C44D7763F263A8CE5EF72975F6C3154,022FC55242FF794B9BA1CBEBF90F7F550D4F5B4C,50.7.184.58,192.99.57.165,192.155.83.101,7.477174997,6
0235228968D0A2DB8C84AD94CFB4CADE6A091B3C,02C8628F9C6A70E1D86991ACB779EE82BB9C7C19,03190061E1ECC9FA30DC6AF35929CB87852217FF,144.76.39.202,194.63.141.120,108.45.32.166,5.721642017,7
031CE32DB574DDB63FEFE171ABDA7ED168D5782F,036AAB83D01292E5DE5A2EB7BCD4F0C8059E1EE6,03BCF8E7433C77489BFC9DE3D268C7D5D76CCC6C,79.136.42.226,185.60.146.221,24.134.198.124,6.535239935,8
03BFB22955D050A20C31DCA694C02C53F93AA227,042094D4D7AA24A2436534B373C838DF45D2EF5C,04A15FDFC20B4FC774BC10C37C745EAC7BC76670,176.9.148.176,94.114.188.72,1.209.122.55,5.3642838,9
04A4E319D15541F5A7BF8FB2E6B2AD17DDF93D60,050E45B4F0D5459DBBD35E01881D0A057FABDF77,059FC4D27DF934739215E48DADF71DF4DD56DDAE,217.114.147.245,176.198.95.105,89.188.109.210,6.85225606,10
0682DE15222A4A4A0D67DBA72A8132161992C023,0716AE0C51E78D4FE8488A49CF64B91D7A528179,07919862AD3DE9E995AA2D8DCFBD958C2FE237C5,192.99.55.69,213.136.70.11,83.251.140.121,4.582834959,12
0873DBDF8446C9FF3E6B0E6DAE2254FF3C1A62BC,08EBE0BD789D2C51E9A148FA486EDAD8DA0A4713,09AA029A6A19FC1CAD8F00B257F5A8EBE66B1B24,91.145.7.226,173.239.79.210,78.55.6.69,5.367228031,14
09AD4A4008A4604E4F465B84DED9218B14789711,0AC36DBA6041FB1DCBD0DB5A5802BAF394BF04CF,0B454C7EBA58657B91133A587C1BDAEDC6E23142,104.233.102.159,80.13.121.35,212.117.180.107,6.656604052,15
0B48995311810F7D1D5EC9313CB8E6C17A433D6F,0BA30A3D11B73F95D1447CC9B35BE5F0681D5A1C,0C974DC26F5236F374465E8223B0FBF2D6987F17,178.62.55.136,5.199.133.193,213.126.78.59,4.846492052,16
0C9B3C686421C5A8C20BAA0D7369CD929F43A174,0D4600825CAFA53099A7DD398EF5C4F4D3FC8407,0E4B2CDDFC7B58441702AFFB014685946DA32B6D,80.244.243.158,75.97.137.234,172.246.47.225,5.063591957,17
