
000149E6EF7102AACA9690D6E8DD2932124B94AB,000A10D43011EA4928A35F610405F92B4433B4DC,0011BD2485AD45D984EC4159C88FC066E5E3300E,95.215.44.189,73.202.60.9,162.247.72.201,7.27214694023,0
001524DD403D729F08F7E5D77813EF12756CFA8D,002121252467538C9DA1BC2378997E64629814F6,002A7562C1144E62DBB6CB94EF98926C9681A829,185.13.39.197,46.4.253.194,78.47.148.174,10.6506240368,1
0041E0150B0A307506C2863EFC9F2B7E3A523B36,007900928C7D38CFDCB3BC8407CAD6EE57A24FE2,00B22A39464D8A0F6879B83F8E5AA8E2830F740C,91.248.85.151,88.198.11.171,92.211.32.51,8.17010402679,2
00B311695DA03A523CBA9F0F6C89ACCA194AB59C,00D09AEFA53DCC776BFE0AB808666D6784729C5E,0107FADFA72A81534FA8A590F1378207EDCCC8F3,104.131.154.101,82.75.255.7,86.173.148.59,4.199406147,3
010C3906A032599F501DDF70E28C356E9094E965,012FB4A546EF70555531D716D973B17F52A0CB4C,0158DFE5682F2050CF031B373CBA62F167B1B456,198.252.153.69,83.248.110.198,109.75.184.77,5.22065114975,4
015CD3F2D07C4B66419858A1912B9F1C82EEB1BF,018034682850345984781E353B7A463443EC3F06,01C67E0CA8F97111E652C7564CB3204361FFFAB8,129.10.115.219,97.107.138.68,171.25.193.132,4.81726193428,5
01CD89CDAC9FF3266D5CB4A5EF1999641FEE9BBE,01EFDB545C44D7763F263A8CE5EF72975F6C3154,022FC55242FF794B9BA1CBEBF90F7F550D4F5B4C,50.7.184.58,192.99.57.165,192.155.83.101,3.86839294434,6
0235228968D0A2DB8C84AD94CFB4CADE6A091B3C,02C8628F9C6A70E1D86991ACB779EE82BB9C7C19,03190061E1ECC9FA30DC6AF35929CB87852217FF,144.76.39.202,194.63.141.120,108.45.32.166,3.60143613815,7
031CE32DB574DDB63FEFE171ABDA7ED168D5782F,0377B76B15FB3CFC92C2001E180A32A4AB38DF03,03BFB22955D050A20C31DCA694C02C53F93AA227,79.136.42.226,62.212.72.243,176.9.148.176,6.58165884018,8
03CC7F60941C094D3FA2E8C58976F30DF095B3EE,042F9D91E4DE053C40863F86F774E1F4C54089B9,04ABF90AEF8556F3A7E0527722CDFA7FDCB66C59,23.105.11.123,170.75.163.85,83.145.241.231,6.04233717918,9
04BCC9E8E325EECFC78205D099120D5AF2B16225,0522B7D9FBDFA6FDA81DC6B12A8FA0BA1F7084B4,05A49829A1156309B1E8AB47802AE5CF641E26A7,108.12.203.213,80.216.123.252,125.212.205.179,70.9863870144,10
05ADE6B6C5998F6933EA1E8423AB20F05CD44C90,06276158277A1CE028B257D4D1955B9A6D40678F,06AB6E853E8D929F9D60E3A41EF4F97B7CF6FDA4,107.191.46.204,86.136.154.138,176.114.248.47,5.76420497894,11
06AB861763CA55B99F664FD9ABE0673B5C6BDC69,0726D4F5846C3271CBA83CC04EE071AFCE7582CD,079B235C5D4FCE3C7701285EB9B5535062BA9971,5.45.108.189,46.182.19.151,129.10.115.220,6.92581701279,12
079E0B4928F6CB1CB7EDF765800AE5BB76F4699E,07F84B5FCD70C37C3F2353FA518B6EE64445E2BC,08A82A7539BB9C9C24DBC8F7F14D265EB0611E80,67.221.176.219,89.163.208.5,5.135.185.145,4.96199202538,13
08ABE3DD59EDE5B9F74CBFC4F727CB74F31478B8,0918BD53E43A17A9CAD22EA5F85079FD0ECE1B53,09F64E00F34C88F604163F24D37BEAF9245702EA,188.226.130.88,109.68.174.60,173.164.139.195,6.09018397331,14
0A0FBEC1C2DAACACFDEC48ED91C1E37739E4F490,0AD3FA884D18F89EEA2D89C019379E0E7FD94417,0B57D1E84834877E77A3B1EE4BE1B05A2AB61267
0B5C183C547E3297B84CD03954603A8B2A260665,0BC3B05ED6D8A1A47C99B3E61308C8738F76B81D,0CA305E63C99FB8E2E1C6CA11CD1E569E780C691,195.169.216.191,70.115.155.98,62.210.250.192,6.44698405266,16
0CABB0C807E95AD7A7D6BF51DCB4839CC8DEF245,0D91C5C7D92B802053CE9D5DA590DF1EAADD6FE0,0E5F16F6BBE6E340834AAEB3DB8557A71852ECB0,97.93.13.106,173.44.54.177,78.22.238.222,4.98591685295,17
0E60B13BB5C086B73E06EC84ECB292789F4DA01D,0EF5E5FFC5D1EABCBDA1AFF6F6D6325C5756B0B2,0FADA801B150261109DD1F492BB10CE39C83A782,46.183.222.171,167.114.152.100,188.119.151.108,8.04522395134,18
0FBE018DADAB416DE17A10C5D4AD3EBF0E243561,10582C360E972EE76B0DB1C246F4E892A6BF5465,10FDA609624925659622F89107C8494B6033A7FA,46.166.165.18,178.32.53.53,194.104.0.100,6.44658994675,19
10FF7F58BD1DF25057597989B776DD4DD478D280,11D3B8E69376821EADF6B61F48020AA0E832B012,12705256000C108C5327357798D9270B5AC8BF84,82.146.55.162,188.22.116.53,103.252.221.229,6.14657187462,20
1276EF321F35BAB463E70089673A704C5E2F64D5,13135CF96F4AD44B37D454CD185D2F5884EF9019,13B70FC729500D9A629672163C625361346F1D3D
13CFB1CEC07D93878814C4C13EEE7B0531B17CD1,14D2C547986895206EA2F1A277FC198EAF4CDFA2,15BA48BD8EA3FE9E85FEEF191DEE3D1EA0E031C2,149.56.44.133,85.251.91.79,145.133.41.132,4.01455497742,22
15BFD97974FDA93CC7A887795C75DFD767746AAF,16BED13DCF6058FBE8998F1F1ECF15FDCF9E47F8,179C710B8295E7BF5BCB2B11896CECA67C3ABA6F
17A40DA398B52E3F507CCE692DCC4E2DFBB681E1,187C2945109982516002FE6620E46A94B9B81A6E,194F1DA6E4BC3D2AB014594950590D70C4F8A282
1958BDF70E13201198AD3568C89503221530A200,1A6B8B8272632D8AD38442027F822A367128405C,1B961D7EA508A1798FCD72615B1F71DA6CC4D995,185.86.148.51,92.222.4.102,164.132.90.221,3.81995606422,25
1B96825CDC0B099C8F8CA3FBE7105FFA197007E9,1CA13889D2BAE43E696CA8BA326743DDE75C9BC8,1DC134413F88EAFE5846C22CEEE0D288D8046DD8,216.115.3.26,79.37.206.136,209.210.210.21,4.77058291435,26
1DCAA6E689E1DDED332E0C1B3D0CDDF2F9ABC285,1F0BA7CC18009E6DDF3F7A72CF54B057AD4A4F94,20198F4E1A0E23F32C6265DF749BA003DDAF79B1,5.9.128.186,87.106.16.207,188.42.216.83,10.9193971157,27
2022BCB37453DC168E6CB7B4DAD119AC072F2DEE,210E11F4BE8C374E1C19CF0008BAF5E94F7B5EBA,2224E7AF8101885850EC7F2F9EB99F823E8014BE,185.80.222.158,109.230.238.165,185.61.149.118,24.6398739815,28
22348B11AB05EAEB2F38F02D78F08FB257884457,231D15FE057F484414C5540E400EB80BE9C536C5,241C0134A6F62F40D378562B348531E51B946A07,46.118.39.9,78.46.185.124,178.79.139.17,9.4944691658,29
241F22468155D03628DEC3E7D71990C3DD7CB83F,2534F397CBC007DC528DE878FB6014727948C21F,26524E9427327F5540BF6843D84D660A74A9B8B5,192.184.82.128,188.242.130.122,213.151.89.4,3.8072450161,30
265A5B74557ADB2011AF5F45332CB46F86F52194,27D0D46ABB0DA73E36CA806FDF51F9CD184277AA,2921E603346E03C146264DF2000BFBAA13FC8AEA,37.24.236.136,59.177.74.57,106.187.55.239,4.36870622635,31
