24828139D06E2252B0CB5AA417FAE1AFE77064BC,249187AA21A269C91AAF19B3019AA2F8A36F18B8,379FB450010D17078B3766C2273303C358C3A442,5.21950292587,1000
249187AA21A269C91AAF19B3019AA2F8A36F18B8,24A253D914A957082C232C14CC0D2BB965618271,379FB450010D17078B3766C2273303C358C3A442,13.0676081181,1001
24A253D914A957082C232C14CC0D2BB965618271,24A26A15FA794CBB9C5E26FD454D033339517C78,379FB450010D17078B3766C2273303C358C3A44224A26A15FA794CBB9C5E26FD454D033339517C78,24A5991B164DD22DEFE4CC696577AED07F3B10F4,379FB450010D17078B3766C2273303C358C3A442,4.88789200783,1003
24A5991B164DD22DEFE4CC696577AED07F3B10F4,24A93A324B4879049BB02697B78CEFB6E52E1114,379FB450010D17078B3766C2273303C358C3A442,6.03192210197,1004
24A93A324B4879049BB02697B78CEFB6E52E1114,24C49FC26188CB3C3016E340911C8FA4DD0B3DC9,379FB450010D17078B3766C2273303C358C3A442,4.41792798042,1005
24C49FC26188CB3C3016E340911C8FA4DD0B3DC9,24CCF97B59304575ACE9787736055D9F4FA39DD0,379FB450010D17078B3766C2273303C358C3A442,2.69205713272,1006
24CCF97B59304575ACE9787736055D9F4FA39DD0,24D1361404C1F98ECBEE2F1E10739054CA8CCB47,379FB450010D17078B3766C2273303C358C3A442,6.29752779007,1007
24D1361404C1F98ECBEE2F1E10739054CA8CCB47,24E18F0100AE1189D4AABAA8CC51FD794EBF792A,379FB450010D17078B3766C2273303C358C3A442,5.39348602295,1008
24E18F0100AE1189D4AABAA8CC51FD794EBF792A,24ECE1CF6E61AF6C6869C7D286F90F9BDA42A0B2,379FB450010D17078B3766C2273303C358C3A442,8.51973700523,1009
24ECE1CF6E61AF6C6869C7D286F90F9BDA42A0B2,24FB8281D98B624523AF965D761635CEE53F26F9,379FB450010D17078B3766C2273303C358C3A44224FB8281D98B624523AF965D761635CEE53F26F9,25042FE2C31194B584F04168DD38606118F9B6D9,379FB450010D17078B3766C2273303C358C3A44225042FE2C31194B584F04168DD38606118F9B6D9,250BECB230B4591D2C8CED337841B1C54275EB01,379FB450010D17078B3766C2273303C358C3A442,15.6688089371,1012
250BECB230B4591D2C8CED337841B1C54275EB01,252A55672B450929374CBB7279404B22E0D69259,379FB450010D17078B3766C2273303C358C3A442,3.23332500458,1013
252A55672B450929374CBB7279404B22E0D69259,252DBED1B14C5169447AD3B0EAA61777C246C332,379FB450010D17078B3766C2273303C358C3A442,7.45875477791,1014
252DBED1B14C5169447AD3B0EAA61777C246C332,252EF0E744F20234AD24CEA1E429F8FB7293D8C5,379FB450010D17078B3766C2273303C358C3A442,16.0664582253,1015
252EF0E744F20234AD24CEA1E429F8FB7293D8C5,2534F397CBC007DC528DE878FB6014727948C21F,379FB450010D17078B3766C2273303C358C3A442,18.2515320778,1016
2534F397CBC007DC528DE878FB6014727948C21F,254031BDE0348121B3F5CA15E242CB5ABE41839C,379FB450010D17078B3766C2273303C358C3A442,14.7118849754,1017
254031BDE0348121B3F5CA15E242CB5ABE41839C,2541759BEC04D37811C2209A88E863320271EC9C,379FB450010D17078B3766C2273303C358C3A442,22.6949870586,1018
2541759BEC04D37811C2209A88E863320271EC9C,2542A81017B18EF778BD7024C6D9C4B8B8125646,379FB450010D17078B3766C2273303C358C3A442,96.5780959129,1019
