
000149E6EF7102AACA9690D6E8DD2932124B94AB,000A10D43011EA4928A35F610405F92B4433B4DC,0011BD2485AD45D984EC4159C88FC066E5E3300E
001524DD403D729F08F7E5D77813EF12756CFA8D,002121252467538C9DA1BC2378997E64629814F6,002A7562C1144E62DBB6CB94EF98926C9681A829
000149E6EF7102AACA9690D6E8DD2932124B94AB,000A10D43011EA4928A35F610405F92B4433B4DC,0011BD2485AD45D984EC4159C88FC066E5E3300E
001524DD403D729F08F7E5D77813EF12756CFA8D,002121252467538C9DA1BC2378997E64629814F6,002A7562C1144E62DBB6CB94EF98926C9681A829
003DF2B5E92BA2DFA113687ECB4FCD21FF8BE93F,0063D0DE32C80691A0AC1A968A8CCF5ABA420E29,009851DF933754B00DDE876FCE4088CE1B4940C1
00B22A39464D8A0F6879B83F8E5AA8E2830F740C,00D09AEFA53DCC776BFE0AB808666D6784729C5E,0107FADFA72A81534FA8A590F1378207EDCCC8F3
010C3906A032599F501DDF70E28C356E9094E965,012FB4A546EF70555531D716D973B17F52A0CB4C,01679034455DACD15FD7778F545E5031F19A9B74
016DD78B2C3A468DDD48AF63F48D25660F93DAAC,019E6533D18C493E85379377C232B32CE0B8B58F,01CDAF1825C7E71EDC9D5772D9C9F2DFF215ECA1
01CE760BAF677829F7EA44F0AD572A998D49CC94,02055CE92ABC80E8BC7219BAFA7872D99BB72D5F,025B66CEBC070FCB0519D206CF0CF4965C20C96E
0266B0660F3F20A7D1F3D8335931C95EF50F6C6B,02E04308E6833D1FDCABA0A3E443F89DB94E9106,031CE32DB574DDB63FEFE171ABDA7ED168D5782F
0324E5FBFF22372A7460242E23782EED7C19706B,0377B76B15FB3CFC92C2001E180A32A4AB38DF03,03BFB22955D050A20C31DCA694C02C53F93AA227
