
000149E6EF7102AACA9690D6E8DD2932124B94AB,000A10D43011EA4928A35F610405F92B4433B4DC,0011BD2485AD45D984EC4159C88FC066E5E3300E,95.215.44.189,73.202.60.9,162.247.72.201,18.2416279316,0,SE,EU,Europe/Stockholm,frozenset([]),59.6749712,14.5208584,US,NA,None,frozenset([]),39.7837304,-100.4458824,US,NA,America/New_York,frozenset(['NY']),39.7837304,-100.4458824,103.246.87.147,34002,IN,AS,Asia/Kolkata,frozenset([]),22.3511148,78.6677428
001524DD403D729F08F7E5D77813EF12756CFA8D,002121252467538C9DA1BC2378997E64629814F6,003DF2B5E92BA2DFA113687ECB4FCD21FF8BE93F,185.13.39.197,46.4.253.194,128.199.199.120,12.2940678596,1,FR,EU,Europe/Paris,frozenset([]),46.603354,1.8883335,DE,EU,None,frozenset([]),51.0834196,10.4234469,SG,AS,Asia/Singapore,frozenset([]),1.357107,103.8194992,103.246.87.147,34002,IN,AS,Asia/Kolkata,frozenset([]),22.3511148,78.6677428
0041E0150B0A307506C2863EFC9F2B7E3A523B36,007900928C7D38CFDCB3BC8407CAD6EE57A24FE2,00A86F4BF1967CD21C77234DE22AA44BD0D3EEED,91.96.6.151,88.198.11.171,95.82.182.222,2.04340195656,2,DE,EU,Europe/Berlin,frozenset(['NI']),51.0834196,10.4234469,DE,EU,Europe/Berlin,frozenset(['BY']),51.0834196,10.4234469,CZ,EU,Europe/Prague,frozenset([]),49.8167003,15.4749544,103.246.87.147,34002,IN,AS,Asia/Kolkata,frozenset([]),22.3511148,78.6677428
00B22A39464D8A0F6879B83F8E5AA8E2830F740C,00CCD0324D9E09D15F13991E0EEDFCFD060A975D,0102904174C0183003BA06D901154ACC98DB993E,92.211.32.51,185.100.87.58,91.96.32.184,2.06781888008,3,DE,EU,Europe/Berlin,frozenset(['BY']),51.0834196,10.4234469,
0107FADFA72A81534FA8A590F1378207EDCCC8F3,0128115EC4CC35785E005F0BF2FEDF7ECDC4F03B,0158C3E7441C85E7F531F30EE55D65F3E4701FAF,86.173.148.59,5.228.13.82,212.64.32.68,2.04908013344,4,GB,EU,Europe/London,frozenset(['OXF', 'ENG']),54.7023545,-3.2765752,RU,EU,None,frozenset([]),64.6863136,97.7453061,NL,EU,Europe/Amsterdam,frozenset([]),26.1630556,94.5884911,103.246.87.147,34002,IN,AS,Asia/Kolkata,frozenset([]),22.3511148,78.6677428
0158DFE5682F2050CF031B373CBA62F167B1B456,01A9258A46E97FF8B2CAC7910577862C14F2C524,01E5E84B8A4F18EB3B21F52D9792E803C14E7464,109.75.184.77,193.171.202.146,185.45.13.90,2.09980297089,5,DE,EU,None,frozenset([]),51.0834196,10.4234469,AT,EU,Europe/Vienna,frozenset([]),47.2000338,13.199959,RO,EU,Europe/Bucharest,frozenset([]),45.9852129,24.6859225,103.246.87.147,34002,IN,AS,Asia/Kolkata,frozenset([]),22.3511148,78.6677428
01E80769F0739B5FE49BA0343E7F0249350A0BD6,021E5D999711FD43EAE183F0997DD91CA24C2270,0269165034C5586D6551CCCFA8940D2305948754
029E107A59D2B4FEBD06A6115167BD6D048D9C0A,0305B2E63862B6ADB40C7A93FDFA58D5DDFF5968,0339F0ECF86A44BDC6343ADD3872F81C6CD92048,104.236.52.16,78.221.223.58,52.50.19.187,12.7039880753,7,US,NA,America/New_York,frozenset(['NY']),39.7837304,-100.4458824,FR,EU,Europe/Paris,frozenset(['59', 'O']),46.603354,1.8883335,US,NA,America/New_York,frozenset(['DE']),39.7837304,-100.4458824,103.246.87.147,34002,IN,AS,Asia/Kolkata,frozenset([]),22.3511148,78.6677428
0343953F8641B48DFB559E0543C063590EE53970,03A2D729117BB7F62F1FE7FA58BDA6847F11AA6C,03F0A6F6F67287988DDC1415AD75368CC8F8AA55,69.39.49.201,85.214.240.223,91.65.30.100,18.5276210308,8,US,NA,America/Chicago,frozenset(['TX']),39.7837304,-100.4458824,DE,EU,Europe/Berlin,frozenset(['BE']),51.0834196,10.4234469,DE,EU,None,frozenset([]),51.0834196,10.4234469,103.246.87.147,34002,IN,AS,Asia/Kolkata,frozenset([]),22.3511148,78.6677428
03FF94D9E5001DD2290BC3B19FA7F59CE1E30279,046027332520ED08BD21CC45673BA5A19CFE3342,04DDE5ECE1B48306946D83E4061C0AC8943D248C
04DF7456F5BDE6FF176F71B9606B7AB4A43284A1,0559A3D327936DC65FD1E928032B996D17904682,05D7969532D4A166325E172578A1B5057510FBD8,170.130.1.77,69.90.132.234,91.237.244.62,13.4433457851,10,US,NA,America/Los_Angeles,frozenset(['NV']),39.7837304,-100.4458824,US,NA,America/New_York,frozenset(['NY']),39.7837304,-100.4458824,UA,EU,Europe/Kiev,frozenset(['56']),49.4871968,31.2718321,103.246.87.147,34002,IN,AS,Asia/Kolkata,frozenset([]),22.3511148,78.6677428
05DDBB74AAB6F19E003188702B1E54F23035D064,0637265CFA38526CC2A654F96944EF95B014A074,06A96FD6EEA33404356A05BBA1623D96A282D1F3
06AB6E853E8D929F9D60E3A41EF4F97B7CF6FDA4,0716AE0C51E78D4FE8488A49CF64B91D7A528179,078C5547F4196B744E91ED009E50B517D1BD0FAE,176.114.248.47,213.136.70.11,45.63.14.225,3.62147712708,12,CZ,EU,Europe/Prague,frozenset(['PR']),49.8167003,15.4749544,DE,EU,None,frozenset([]),51.0834196,10.4234469,US,NA,America/New_York,frozenset(['NJ']),39.7837304,-100.4458824,103.246.87.147,34002,IN,AS,Asia/Kolkata,frozenset([]),22.3511148,78.6677428
07919862AD3DE9E995AA2D8DCFBD958C2FE237C5,07CD938292D3E33099681AF22D3C68CE0D3E5904,0873DBDF8446C9FF3E6B0E6DAE2254FF3C1A62BC
0878F304A8245F123B144AE109DF4C0E487ED654,08EBE0BD789D2C51E9A148FA486EDAD8DA0A4713,09AA029A6A19FC1CAD8F00B257F5A8EBE66B1B24,91.233.116.51,173.239.79.210,78.54.197.244,5.81613612175,14,FI,EU,Europe/Helsinki,frozenset([]),63.2467777,25.9209164,US,NA,America/Los_Angeles,frozenset(['CA']),39.7837304,-100.4458824,DE,EU,None,frozenset([]),51.0834196,10.4234469,103.246.87.147,34002,IN,AS,Asia/Kolkata,frozenset([]),22.3511148,78.6677428
09AD4A4008A4604E4F465B84DED9218B14789711,0AA99A5016A7A50CCA2198DB2186A83F6E24BE61,0B0A00B71E8E5951ED0959D30DB93E2B22B66B90
